population,treatment,temp,period,day,date,rep,status,intensity
6,rising,13.5,8,108,10-28-2018,10,0,0
6,rising,13.5,8,108,10-28-2018,11,1,1
6,rising,13.5,8,108,10-28-2018,12,0,0
7,rising,13.5,8,108,10-28-2018,1,0,0
7,rising,13.5,8,108,10-28-2018,2,0,0
7,rising,13.5,8,108,10-28-2018,3,0,0
7,rising,13.5,8,108,10-28-2018,4,0,0
7,rising,13.5,8,108,10-28-2018,5,0,0
7,rising,13.5,8,108,10-28-2018,6,0,0
7,rising,13.5,8,108,10-28-2018,7,0,0
7,rising,13.5,8,108,10-28-2018,8,0,0
7,rising,13.5,8,108,10-28-2018,9,0,0
7,rising,13.5,8,108,10-28-2018,10,0,0
7,rising,13.5,8,108,10-28-2018,11,0,0
7,rising,13.5,8,108,10-28-2018,12,0,0
8,rising,13.5,8,108,10-28-2018,1,1,5
8,rising,13.5,8,108,10-28-2018,2,0,0
8,rising,13.5,8,108,10-28-2018,3,1,7
8,rising,13.5,8,108,10-28-2018,4,0,0
8,rising,13.5,8,108,10-28-2018,5,1,36
8,rising,13.5,8,108,10-28-2018,6,0,0
8,rising,13.5,8,108,10-28-2018,7,1,2
8,rising,13.5,8,108,10-28-2018,8,0,0
8,rising,13.5,8,108,10-28-2018,9,1,24
8,rising,13.5,8,108,10-28-2018,10,0,0
8,rising,13.5,8,108,10-28-2018,11,0,0
8,rising,13.5,8,108,10-28-2018,12,0,0
1,stable,10,8,111,10-31-2018,1,0,0
1,stable,10,8,111,10-31-2018,2,0,0
1,stable,10,8,111,10-31-2018,3,0,0
1,stable,10,8,111,10-31-2018,4,0,0
1,stable,10,8,111,10-31-2018,5,0,0
1,stable,10,8,111,10-31-2018,6,0,0
1,stable,10,8,111,10-31-2018,7,0,0
1,stable,10,8,111,10-31-2018,8,0,0
1,stable,10,8,111,10-31-2018,9,0,0
1,stable,10,8,111,10-31-2018,10,0,0
1,stable,10,8,111,10-31-2018,11,0,0
1,stable,10,8,111,10-31-2018,12,0,0
2,stable,10,8,111,10-31-2018,1,0,0
2,stable,10,8,111,10-31-2018,2,0,0
2,stable,10,8,111,10-31-2018,3,0,0
2,stable,10,8,111,10-31-2018,4,0,0
2,stable,10,8,111,10-31-2018,5,0,0
2,stable,10,8,111,10-31-2018,6,0,0
2,stable,10,8,111,10-31-2018,7,0,0
2,stable,10,8,111,10-31-2018,8,0,0
2,stable,10,8,111,10-31-2018,9,0,0
2,stable,10,8,111,10-31-2018,10,0,0
2,stable,10,8,111,10-31-2018,11,0,0
2,stable,10,8,111,10-31-2018,12,0,0
3,stable,10,8,111,10-31-2018,1,0,0
3,stable,10,8,111,10-31-2018,2,0,0
3,stable,10,8,111,10-31-2018,3,0,0
3,stable,10,8,111,10-31-2018,4,0,0
3,stable,10,8,111,10-31-2018,5,0,0
3,stable,10,8,111,10-31-2018,6,0,0
3,stable,10,8,111,10-31-2018,7,0,0
3,stable,10,8,111,10-31-2018,8,0,0
3,stable,10,8,111,10-31-2018,9,0,0
3,stable,10,8,111,10-31-2018,10,0,0
3,stable,10,8,111,10-31-2018,11,0,0
3,stable,10,8,111,10-31-2018,12,0,0
4,stable,10,8,111,10-31-2018,1,0,0
4,stable,10,8,111,10-31-2018,2,0,0
4,stable,10,8,111,10-31-2018,3,0,0
4,stable,10,8,111,10-31-2018,4,0,0
4,stable,10,8,111,10-31-2018,5,0,0
4,stable,10,8,111,10-31-2018,6,0,0
4,stable,10,8,111,10-31-2018,7,0,0
4,stable,10,8,111,10-31-2018,8,0,0
4,stable,10,8,111,10-31-2018,9,0,0
4,stable,10,8,111,10-31-2018,10,0,0
4,stable,10,8,111,10-31-2018,11,0,0
4,stable,10,8,111,10-31-2018,12,0,0
5,rising,13.5,8,111,10-31-2018,1,1,9
5,rising,13.5,8,111,10-31-2018,2,0,0
5,rising,13.5,8,111,10-31-2018,3,0,0
5,rising,13.5,8,111,10-31-2018,4,0,0
5,rising,13.5,8,111,10-31-2018,5,0,0
5,rising,13.5,8,111,10-31-2018,6,1,95
5,rising,13.5,8,111,10-31-2018,7,0,0
5,rising,13.5,8,111,10-31-2018,8,0,0
5,rising,13.5,8,111,10-31-2018,9,0,0
5,rising,13.5,8,111,10-31-2018,10,1,3
5,rising,13.5,8,111,10-31-2018,11,0,0
5,rising,13.5,8,111,10-31-2018,12,0,0
6,rising,13.5,8,111,10-31-2018,1,0,0
6,rising,13.5,8,111,10-31-2018,2,0,0
6,rising,13.5,8,111,10-31-2018,3,0,0
6,rising,13.5,8,111,10-31-2018,4,0,0
6,rising,13.5,8,111,10-31-2018,5,0,0
6,rising,13.5,8,111,10-31-2018,6,0,0
6,rising,13.5,8,111,10-31-2018,7,0,0
6,rising,13.5,8,111,10-31-2018,8,0,0
6,rising,13.5,8,111,10-31-2018,9,0,0
6,rising,13.5,8,111,10-31-2018,10,0,0
6,rising,13.5,8,111,10-31-2018,11,0,0
6,rising,13.5,8,111,10-31-2018,12,0,0
7,rising,13.5,8,111,10-31-2018,1,0,0
7,rising,13.5,8,111,10-31-2018,2,0,0
7,rising,13.5,8,111,10-31-2018,3,0,0
7,rising,13.5,8,111,10-31-2018,4,0,0
7,rising,13.5,8,111,10-31-2018,5,0,0
7,rising,13.5,8,111,10-31-2018,6,0,0
7,rising,13.5,8,111,10-31-2018,7,0,0
7,rising,13.5,8,111,10-31-2018,8,1,85
7,rising,13.5,8,111,10-31-2018,9,0,0
7,rising,13.5,8,111,10-31-2018,10,0,0
7,rising,13.5,8,111,10-31-2018,11,0,0
7,rising,13.5,8,111,10-31-2018,12,0,0
8,rising,13.5,8,111,10-31-2018,1,1,2
8,rising,13.5,8,111,10-31-2018,2,1,9
8,rising,13.5,8,111,10-31-2018,3,0,0
8,rising,13.5,8,111,10-31-2018,4,0,0
8,rising,13.5,8,111,10-31-2018,5,0,0
8,rising,13.5,8,111,10-31-2018,6,0,0
8,rising,13.5,8,111,10-31-2018,7,0,0
8,rising,13.5,8,111,10-31-2018,8,0,0
8,rising,13.5,8,111,10-31-2018,9,1,1
8,rising,13.5,8,111,10-31-2018,10,0,0
8,rising,13.5,8,111,10-31-2018,11,0,0
8,rising,13.5,8,111,10-31-2018,12,0,0
1,stable,10,8,114,11-03-2018,1,0,0
1,stable,10,8,114,11-03-2018,2,0,0
1,stable,10,8,114,11-03-2018,3,0,0
1,stable,10,8,114,11-03-2018,4,0,0
1,stable,10,8,114,11-03-2018,5,0,0
1,stable,10,8,114,11-03-2018,6,0,0
1,stable,10,8,114,11-03-2018,7,0,0
1,stable,10,8,114,11-03-2018,8,0,0
1,stable,10,8,114,11-03-2018,9,0,0
1,stable,10,8,114,11-03-2018,10,0,0
1,stable,10,8,114,11-03-2018,11,0,0
1,stable,10,8,114,11-03-2018,12,0,0
2,stable,10,8,114,11-03-2018,1,0,0
2,stable,10,8,114,11-03-2018,2,0,0
2,stable,10,8,114,11-03-2018,3,0,0
2,stable,10,8,114,11-03-2018,4,0,0
2,stable,10,8,114,11-03-2018,5,0,0
2,stable,10,8,114,11-03-2018,6,0,0
2,stable,10,8,114,11-03-2018,7,0,0
2,stable,10,8,114,11-03-2018,8,0,0
2,stable,10,8,114,11-03-2018,9,0,0
2,stable,10,8,114,11-03-2018,10,0,0
2,stable,10,8,114,11-03-2018,11,0,0
2,stable,10,8,114,11-03-2018,12,0,0
3,stable,10,8,114,11-03-2018,1,0,0
3,stable,10,8,114,11-03-2018,2,0,0
3,stable,10,8,114,11-03-2018,3,0,0
3,stable,10,8,114,11-03-2018,4,0,0
3,stable,10,8,114,11-03-2018,5,0,0
3,stable,10,8,114,11-03-2018,6,0,0
3,stable,10,8,114,11-03-2018,7,0,0
3,stable,10,8,114,11-03-2018,8,0,0
3,stable,10,8,114,11-03-2018,9,0,0
3,stable,10,8,114,11-03-2018,10,0,0
3,stable,10,8,114,11-03-2018,11,1,13
3,stable,10,8,114,11-03-2018,12,0,0
4,stable,10,8,114,11-03-2018,1,0,0
4,stable,10,8,114,11-03-2018,2,0,0
4,stable,10,8,114,11-03-2018,3,0,0
4,stable,10,8,114,11-03-2018,4,0,0
4,stable,10,8,114,11-03-2018,5,0,0
4,stable,10,8,114,11-03-2018,6,0,0
4,stable,10,8,114,11-03-2018,7,0,0
4,stable,10,8,114,11-03-2018,8,0,0
4,stable,10,8,114,11-03-2018,9,0,0
4,stable,10,8,114,11-03-2018,10,0,0
4,stable,10,8,114,11-03-2018,11,0,0
4,stable,10,8,114,11-03-2018,12,0,0
5,rising,13.5,8,114,11-03-2018,1,0,0
5,rising,13.5,8,114,11-03-2018,2,1,1
5,rising,13.5,8,114,11-03-2018,3,0,0
5,rising,13.5,8,114,11-03-2018,4,0,0
5,rising,13.5,8,114,11-03-2018,5,1,18
5,rising,13.5,8,114,11-03-2018,6,0,0
5,rising,13.5,8,114,11-03-2018,7,0,0
5,rising,13.5,8,114,11-03-2018,8,0,0
5,rising,13.5,8,114,11-03-2018,9,0,0
5,rising,13.5,8,114,11-03-2018,10,0,0
5,rising,13.5,8,114,11-03-2018,11,0,0
5,rising,13.5,8,114,11-03-2018,12,0,0
6,rising,13.5,8,114,11-03-2018,1,0,0
6,rising,13.5,8,114,11-03-2018,2,0,0
6,rising,13.5,8,114,11-03-2018,3,0,0
6,rising,13.5,8,114,11-03-2018,4,0,0
6,rising,13.5,8,114,11-03-2018,5,0,0
6,rising,13.5,8,114,11-03-2018,6,0,0
6,rising,13.5,8,114,11-03-2018,7,0,0
6,rising,13.5,8,114,11-03-2018,8,0,0
6,rising,13.5,8,114,11-03-2018,9,0,0
6,rising,13.5,8,114,11-03-2018,10,0,0
6,rising,13.5,8,114,11-03-2018,11,0,0
6,rising,13.5,8,114,11-03-2018,12,1,4
7,rising,13.5,8,114,11-03-2018,1,0,0
7,rising,13.5,8,114,11-03-2018,2,1,1
7,rising,13.5,8,114,11-03-2018,3,0,0
7,rising,13.5,8,114,11-03-2018,4,0,0
7,rising,13.5,8,114,11-03-2018,5,0,0
7,rising,13.5,8,114,11-03-2018,6,0,0
7,rising,13.5,8,114,11-03-2018,7,0,0
7,rising,13.5,8,114,11-03-2018,8,1,11
7,rising,13.5,8,114,11-03-2018,9,0,0
7,rising,13.5,8,114,11-03-2018,10,0,0
7,rising,13.5,8,114,11-03-2018,11,0,0
7,rising,13.5,8,114,11-03-2018,12,0,0
8,rising,13.5,8,114,11-03-2018,1,0,0
8,rising,13.5,8,114,11-03-2018,2,0,0
8,rising,13.5,8,114,11-03-2018,3,0,0
8,rising,13.5,8,114,11-03-2018,4,0,0
8,rising,13.5,8,114,11-03-2018,5,0,0
8,rising,13.5,8,114,11-03-2018,6,0,0
8,rising,13.5,8,114,11-03-2018,7,1,2
8,rising,13.5,8,114,11-03-2018,8,0,0
8,rising,13.5,8,114,11-03-2018,9,0,0
8,rising,13.5,8,114,11-03-2018,10,0,0
8,rising,13.5,8,114,11-03-2018,11,0,0
8,rising,13.5,8,114,11-03-2018,12,0,0
1,stable,10,8,117,11-06-2018,1,0,0
1,stable,10,8,117,11-06-2018,2,0,0
1,stable,10,8,117,11-06-2018,3,0,0
1,stable,10,8,117,11-06-2018,4,0,0
1,stable,10,8,117,11-06-2018,5,0,0
1,stable,10,8,117,11-06-2018,6,0,0
1,stable,10,8,117,11-06-2018,7,0,0
1,stable,10,8,117,11-06-2018,8,0,0
1,stable,10,8,117,11-06-2018,9,0,0
1,stable,10,8,117,11-06-2018,10,0,0
1,stable,10,8,117,11-06-2018,11,0,0
1,stable,10,8,117,11-06-2018,12,0,0
2,stable,10,8,117,11-06-2018,1,0,0
2,stable,10,8,117,11-06-2018,2,0,0
2,stable,10,8,117,11-06-2018,3,0,0
2,stable,10,8,117,11-06-2018,4,0,0
2,stable,10,8,117,11-06-2018,5,0,0
2,stable,10,8,117,11-06-2018,6,0,0
2,stable,10,8,117,11-06-2018,7,0,0
2,stable,10,8,117,11-06-2018,8,0,0
2,stable,10,8,117,11-06-2018,9,0,0
2,stable,10,8,117,11-06-2018,10,0,0
2,stable,10,8,117,11-06-2018,11,0,0
2,stable,10,8,117,11-06-2018,12,0,0
3,stable,10,8,117,11-06-2018,1,0,0
3,stable,10,8,117,11-06-2018,2,0,0
3,stable,10,8,117,11-06-2018,3,0,0
3,stable,10,8,117,11-06-2018,4,0,0
3,stable,10,8,117,11-06-2018,5,0,0
3,stable,10,8,117,11-06-2018,6,0,0
3,stable,10,8,117,11-06-2018,7,0,0
3,stable,10,8,117,11-06-2018,8,0,0
3,stable,10,8,117,11-06-2018,9,0,0
3,stable,10,8,117,11-06-2018,10,0,0
3,stable,10,8,117,11-06-2018,11,0,0
3,stable,10,8,117,11-06-2018,12,0,0
4,stable,10,8,117,11-06-2018,1,0,0
4,stable,10,8,117,11-06-2018,2,0,0
4,stable,10,8,117,11-06-2018,3,0,0
4,stable,10,8,117,11-06-2018,4,0,0
4,stable,10,8,117,11-06-2018,5,0,0
4,stable,10,8,117,11-06-2018,6,0,0
4,stable,10,8,117,11-06-2018,7,0,0
4,stable,10,8,117,11-06-2018,8,0,0
4,stable,10,8,117,11-06-2018,9,0,0
4,stable,10,8,117,11-06-2018,10,0,0
4,stable,10,8,117,11-06-2018,11,1,2
4,stable,10,8,117,11-06-2018,12,1,2
5,rising,13.5,8,117,11-06-2018,1,0,0
5,rising,13.5,8,117,11-06-2018,2,0,0
5,rising,13.5,8,117,11-06-2018,3,0,0
5,rising,13.5,8,117,11-06-2018,4,0,0
5,rising,13.5,8,117,11-06-2018,5,0,0
5,rising,13.5,8,117,11-06-2018,6,0,0
5,rising,13.5,8,117,11-06-2018,7,1,2
5,rising,13.5,8,117,11-06-2018,8,0,0
5,rising,13.5,8,117,11-06-2018,9,0,0
5,rising,13.5,8,117,11-06-2018,10,0,0
5,rising,13.5,8,117,11-06-2018,11,0,0
5,rising,13.5,8,117,11-06-2018,12,0,0
6,rising,13.5,8,117,11-06-2018,1,0,0
6,rising,13.5,8,117,11-06-2018,2,0,0
6,rising,13.5,8,117,11-06-2018,3,0,0
6,rising,13.5,8,117,11-06-2018,4,1,10
6,rising,13.5,8,117,11-06-2018,5,0,0
6,rising,13.5,8,117,11-06-2018,6,0,0
6,rising,13.5,8,117,11-06-2018,7,0,0
6,rising,13.5,8,117,11-06-2018,8,0,0
6,rising,13.5,8,117,11-06-2018,9,0,0
6,rising,13.5,8,117,11-06-2018,10,0,0
6,rising,13.5,8,117,11-06-2018,11,0,0
6,rising,13.5,8,117,11-06-2018,12,0,0
7,rising,13.5,8,117,11-06-2018,1,0,0
7,rising,13.5,8,117,11-06-2018,2,1,1
7,rising,13.5,8,117,11-06-2018,3,0,0
7,rising,13.5,8,117,11-06-2018,4,0,0
7,rising,13.5,8,117,11-06-2018,5,1,76
7,rising,13.5,8,117,11-06-2018,6,1,1
7,rising,13.5,8,117,11-06-2018,7,0,0
7,rising,13.5,8,117,11-06-2018,8,0,0
7,rising,13.5,8,117,11-06-2018,9,0,0
7,rising,13.5,8,117,11-06-2018,10,1,3
7,rising,13.5,8,117,11-06-2018,11,0,0
7,rising,13.5,8,117,11-06-2018,12,0,0
8,rising,13.5,8,117,11-06-2018,1,1,80
8,rising,13.5,8,117,11-06-2018,2,0,0
8,rising,13.5,8,117,11-06-2018,3,0,0
8,rising,13.5,8,117,11-06-2018,4,1,1
8,rising,13.5,8,117,11-06-2018,5,0,0
8,rising,13.5,8,117,11-06-2018,6,0,0
8,rising,13.5,8,117,11-06-2018,7,0,0
8,rising,13.5,8,117,11-06-2018,8,0,0
8,rising,13.5,8,117,11-06-2018,9,1,93
8,rising,13.5,8,117,11-06-2018,10,0,0
8,rising,13.5,8,117,11-06-2018,11,0,0
8,rising,13.5,8,117,11-06-2018,12,1,105
1,stable,10,8,120,11-09-2018,1,0,0
1,stable,10,8,120,11-09-2018,2,0,0
1,stable,10,8,120,11-09-2018,3,0,0
1,stable,10,8,120,11-09-2018,4,0,0
1,stable,10,8,120,11-09-2018,5,0,0
1,stable,10,8,120,11-09-2018,6,0,0
1,stable,10,8,120,11-09-2018,7,0,0
1,stable,10,8,120,11-09-2018,8,0,0
1,stable,10,8,120,11-09-2018,9,0,0
1,stable,10,8,120,11-09-2018,10,0,0
1,stable,10,8,120,11-09-2018,11,0,0
1,stable,10,8,120,11-09-2018,12,0,0
2,stable,10,8,120,11-09-2018,1,0,0
2,stable,10,8,120,11-09-2018,2,0,0
2,stable,10,8,120,11-09-2018,3,0,0
2,stable,10,8,120,11-09-2018,4,0,0
2,stable,10,8,120,11-09-2018,5,0,0
2,stable,10,8,120,11-09-2018,6,0,0
2,stable,10,8,120,11-09-2018,7,0,0
2,stable,10,8,120,11-09-2018,8,0,0
2,stable,10,8,120,11-09-2018,9,0,0
2,stable,10,8,120,11-09-2018,10,0,0
2,stable,10,8,120,11-09-2018,11,0,0
2,stable,10,8,120,11-09-2018,12,0,0
3,stable,10,8,120,11-09-2018,1,0,0
3,stable,10,8,120,11-09-2018,2,0,0
3,stable,10,8,120,11-09-2018,3,0,0
3,stable,10,8,120,11-09-2018,4,0,0
3,stable,10,8,120,11-09-2018,5,0,0
3,stable,10,8,120,11-09-2018,6,0,0
3,stable,10,8,120,11-09-2018,7,0,0
3,stable,10,8,120,11-09-2018,8,0,0
3,stable,10,8,120,11-09-2018,9,0,0
3,stable,10,8,120,11-09-2018,10,0,0
3,stable,10,8,120,11-09-2018,11,0,0
3,stable,10,8,120,11-09-2018,12,0,0
4,stable,10,8,120,11-09-2018,1,0,0
4,stable,10,8,120,11-09-2018,2,0,0
4,stable,10,8,120,11-09-2018,3,0,0
4,stable,10,8,120,11-09-2018,4,0,0
4,stable,10,8,120,11-09-2018,5,0,0
4,stable,10,8,120,11-09-2018,6,0,0
4,stable,10,8,120,11-09-2018,7,0,0
4,stable,10,8,120,11-09-2018,8,0,0
4,stable,10,8,120,11-09-2018,9,1,9
4,stable,10,8,120,11-09-2018,10,0,0
4,stable,10,8,120,11-09-2018,11,0,0
4,stable,10,8,120,11-09-2018,12,0,0
5,rising,13.5,8,120,11-09-2018,1,0,0
5,rising,13.5,8,120,11-09-2018,2,0,0
5,rising,13.5,8,120,11-09-2018,3,0,0
5,rising,13.5,8,120,11-09-2018,4,0,0
5,rising,13.5,8,120,11-09-2018,5,0,0
5,rising,13.5,8,120,11-09-2018,6,0,0
5,rising,13.5,8,120,11-09-2018,7,0,0
5,rising,13.5,8,120,11-09-2018,8,0,0
5,rising,13.5,8,120,11-09-2018,9,1,1
5,rising,13.5,8,120,11-09-2018,10,0,0
5,rising,13.5,8,120,11-09-2018,11,0,0
5,rising,13.5,8,120,11-09-2018,12,0,0
6,rising,13.5,8,120,11-09-2018,1,0,0
6,rising,13.5,8,120,11-09-2018,2,0,0
6,rising,13.5,8,120,11-09-2018,3,0,0
6,rising,13.5,8,120,11-09-2018,4,0,0
6,rising,13.5,8,120,11-09-2018,5,0,0
6,rising,13.5,8,120,11-09-2018,6,1,2
6,rising,13.5,8,120,11-09-2018,7,0,0
6,rising,13.5,8,120,11-09-2018,8,0,0
6,rising,13.5,8,120,11-09-2018,9,0,0
6,rising,13.5,8,120,11-09-2018,10,1,155
6,rising,13.5,8,120,11-09-2018,11,0,0
6,rising,13.5,8,120,11-09-2018,12,1,148
7,rising,13.5,8,120,11-09-2018,1,0,0
7,rising,13.5,8,120,11-09-2018,2,1,129
7,rising,13.5,8,120,11-09-2018,3,0,0
7,rising,13.5,8,120,11-09-2018,4,0,0
7,rising,13.5,8,120,11-09-2018,5,0,0
7,rising,13.5,8,120,11-09-2018,6,1,1
7,rising,13.5,8,120,11-09-2018,7,0,0
7,rising,13.5,8,120,11-09-2018,8,0,0
7,rising,13.5,8,120,11-09-2018,9,0,0
7,rising,13.5,8,120,11-09-2018,10,0,0
7,rising,13.5,8,120,11-09-2018,11,1,5
7,rising,13.5,8,120,11-09-2018,12,0,0
8,rising,13.5,8,120,11-09-2018,1,0,0
8,rising,13.5,8,120,11-09-2018,2,1,2
8,rising,13.5,8,120,11-09-2018,3,0,0
8,rising,13.5,8,120,11-09-2018,4,1,4
8,rising,13.5,8,120,11-09-2018,5,1,1
8,rising,13.5,8,120,11-09-2018,6,0,0
8,rising,13.5,8,120,11-09-2018,7,0,0
8,rising,13.5,8,120,11-09-2018,8,0,0
8,rising,13.5,8,120,11-09-2018,9,0,0
8,rising,13.5,8,120,11-09-2018,10,1,36
8,rising,13.5,8,120,11-09-2018,11,0,0
8,rising,13.5,8,120,11-09-2018,12,0,0
